Precinct ID,County,Precinct Code,Precinct Name,Polling Location,Location Description,Address,City,Zip,Polling Location Contact Info,Authenticating Authority*,Date Authenticated*,Authority Contact Info,Address
1694800,Weld,4135062211,4135062211,,,,,,,,,,529 35th Avenue Ct Greeley CO 
1694801,Weld,4135062236,4135062236,,,,,,,,,,3636 37th St Evans CO 
1694801,Weld,4135062236,4135062236,,,,,,,,,,4701 Charleston Ave Evans CO 
1694802,Weld,4135062249,4135062249,,,,,,,,,,6323 Noble St Greeley CO 
1694802,Weld,4135062249,4135062249,,,,,,,,,,3217 San Mateo Ave Evans CO 
1694803,Weld,4136362202,4136362202,,,,,,,,,,10732 County Road 17 Longmont CO 
1694803,Weld,4136362202,4136362202,,,,,,,,,,12524 County Road 25.5 Ft Lupton CO 
1694804,Weld,4136362300,4136362300,,,,,,,,,,16066 Coleman Ave Fort Lupton CO 
1694804,Weld,4136362300,4136362300,,,,,,,,,,6638 County Road 23.5 Ft Lupton CO 
1694805,Weld,4136362301,4136362301,,,,,,,,,,1110 Shortline Dr Fort Lupton CO 
1694805,Weld,4136362301,4136362301,,,,,,,,,,905 Fir Ave Fort Lupton CO 
1694806,Weld,4136362302,4136362302,,,,,,,,,,740 Harrison Ave Fort Lupton CO 
1694806,Weld,4136362302,4136362302,,,,,,,,,,220 Main St Fort Lupton CO 
1694807,Weld,4136362303,4136362303,,,,,,,,,,645 S Fulton Ave Fort Lupton CO 
1694807,Weld,4136362303,4136362303,,,,,,,,,,328 S McKinley Ave Fort Lupton CO 
1694808,Weld,4136362304,4136362304,,,,,,,,,,5380 County Road 29.5 Ft Lupton CO 
1694808,Weld,4136362304,4136362304,,,,,,,,,,12897 County Road 2.5 Brighton CO 
1694809,Weld,4136362313,4136362313,,,,,,,,,,3641 Sunrise Ln Brighton CO 
1694809,Weld,4136362313,4136362313,,,,,,,,,,4092 Sunrise Ln Brighton CO 
1694810,Weld,4234862117,4234862117,,,,,,,,,,8449 County Road 80.5 Fort Collins CO 
1694810,Weld,4234862117,4234862117,,,,,,,,,,11780 County Road 84 Ault CO 
1694811,Weld,4234862131,4234862131,,,,,,,,,,13042 County Road 76 Eaton CO 
1694811,Weld,4234862131,4234862131,,,,,,,,,,1311 Park Ridge Dr Severance CO 
1694812,Weld,4234862138,4234862138,,,,,,,,,,12000 Highway 392 Greeley CO 
1694812,Weld,4234862138,4234862138,,,,,,,,,,33814 Winter Way Windsor CO 
1694813,Weld,4234962115,4234962115,,,,,,,,,,375 Sorrel Dr Windsor CO 
1694813,Weld,4234962115,4234962115,,,,,,,,,,1581 Millfleet Dr Windsor CO 
1694814,Weld,4234962116,4234962116,,,,,,,,,,571 10th St Windsor CO 
1694814,Weld,4234962116,4234962116,,,,,,,,,,824 Elm St Windsor CO 
1694815,Weld,4234962121,4234962121,,,,,,,,,,1796 Dolores River Ct Windsor CO 
1694815,Weld,4234962121,4234962121,,,,,,,,,,1388 Barn Owl Ct Windsor CO 
1694816,Weld,4234962122,4234962122,,,,,,,,,,421 Walnut St Windsor CO 
1694816,Weld,4234962122,4234962122,,,,,,,,,,506 2nd St Severance CO 
1694817,Weld,4234962123,4234962123,,,,,,,,,,912 Mesa Ct Windsor CO 
1694817,Weld,4234962123,4234962123,,,,,,,,,,1012 Valley Dr Windsor CO 
1694818,Weld,4234962129,4234962129,,,,,,,,,,29918 County Road 17 Windsor CO 
1694818,Weld,4234962129,4234962129,,,,,,,,,,31815 County Road 23.75 Greeley CO 
1694819,Weld,4234962130,4234962130,,,,,,,,,,173 Halibut Dr Windsor CO 
1694819,Weld,4234962130,4234962130,,,,,,,,,,1973 Captiva Ct Windsor CO 
1694820,Weld,4234962143,4234962143,,,,,,,,,,36500 County Road 13 Ft Collins CO 
1694820,Weld,4234962143,4234962143,,,,,,,,,,425 Madera Way Windsor CO 
1694821,Weld,4234962229,4234962229,,,,,,,,,,460 E State Highway 60 Loveland CO 
1694821,Weld,4234962229,4234962229,,,,,,,,,,5337 Red Tail Ct Platteville CO 
1694822,Weld,4234962231,4234962231,,,,,,,,,,6248 County Road 56 Loveland CO 
1694822,Weld,4234962231,4234962231,,,,,,,,,,6804 Lakota Ct Loveland CO 
1694823,Weld,4236362200,4236362200,,,,,,,,,,16127 County Road 3 Berthoud CO 
1694823,Weld,4236362200,4236362200,,,,,,,,,,6028 County Road 38 Johnstown CO 
1694824,Weld,4236362203,4236362203,,,,,,,,,,7824 County Road 20 Longmont CO 
1694824,Weld,4236362203,4236362203,,,,,,,,,,6135 Shamrock Cir Frederick CO 
1694825,Weld,4236362204,4236362204,,,,,,,,,,8074 Raspberry Dr Longmont CO 
1694825,Weld,4236362204,4236362204,,,,,,,,,,5440 Victoria Cir Firestone CO 
1694826,Weld,4236362205,4236362205,,,,,,,,,,1036 MacDavidson Cir Dacono CO 
1694826,Weld,4236362205,4236362205,,,,,,,,,,1202 MacCormack Ct Dacono CO 
1694827,Weld,4236362207,4236362207,,,,,,,,,,6386 Twilight Ave Longmont CO 
1694827,Weld,4236362207,4236362207,,,,,,,,,,6686 Tenderfoot Ave Longmont CO 
1694828,Weld,4236362208,4236362208,,,,,,,,,,6562 County Road 34 Platteville CO 
1694828,Weld,4236362208,4236362208,,,,,,,,,,15741 County Road 5 Longmont CO 
1694829,Weld,4236362237,4236362237,,,,,,,,,,7202 State Highway 66 Platteville CO 
1694829,Weld,4236362237,4236362237,,,,,,,,,,2729 Stage Coach Dr Mead CO 
1694830,Weld,4236362239,4236362239,,,,,,,,,,6639 St Vrain Ranch Blvd Longmont CO 
1694830,Weld,4236362239,4236362239,,,,,,,,,,10519 Falcon St Longmont CO 
1694831,Weld,4236362240,4236362240,,,,,,,,,,9132 Forest St Firestone CO 
1694831,Weld,4236362240,4236362240,,,,,,,,,,9005 Owl Lake Dr Firestone CO 
1694832,Weld,4236362242,4236362242,,,,,,,,,,7471 Skyline St Frederick CO 
1694832,Weld,4236362242,4236362242,,,,,,,,,,5140 Mt Buchanan Ave Frederick CO 
1694833,Weld,4236362305,4236362305,,,,,,,,,,4505 Colorado Blvd Erie CO 
1694833,Weld,4236362305,4236362305,,,,,,,,,,263 County Road 17 Brighton CO 
1694834,Weld,4236362306,4236362306,,,,,,,,,,345 Pierce St Erie CO 
1694834,Weld,4236362306,4236362306,,,,,,,,,,650 Kattell St Erie CO 
1694835,Weld,4236362307,4236362307,,,,,,,,,,1134 Eichhorn Dr Erie CO 
1694835,Weld,4236362307,4236362307,,,,,,,,,,234 Castro Pl Erie CO 
1694836,Weld,4236362328,4236362328,,,,,,,,,,1104 County Road 7 Erie CO 
1694836,Weld,4236362328,4236362328,,,,,,,,,,3313 Lowell Ln Erie CO 
1694837,Weld,4236362334,4236362334,,,,,,,,,,3000 Blue Sky Cir Erie CO 
1694837,Weld,4236362334,4236362334,,,,,,,,,,1199 Catalpa Pl Erie CO 
1694838,Weld,4236362335,4236362335,,,,,,,,,,29 State Highway 52 Longmont CO 
1694838,Weld,4236362335,4236362335,,,,,,,,,,3759 Imperial St Frederick CO 
1694839,Weld,4236362337,4236362337,,,,,,,,,,10699 Butte Dr Longmont CO 
1694839,Weld,4236362337,4236362337,,,,,,,,,,3106 Camanche Ct Frederick CO 
1694840,Yuma,4016563001,4016563001,,,,,,,,,,35473 Randolph Ave Laird CO 
1694840,Yuma,4016563001,4016563001,,,,,,,,,,35953 County Road Pp.5 Laird CO 
1694841,Yuma,4016563002,4016563002,,,,,,,,,,34172 Us Highway 385 Wray CO 
1694841,Yuma,4016563002,4016563002,,,,,,,,,,33592 County Road Jj Wray CO 
1694842,Yuma,4016563003,4016563003,,,,,,,,,,234 SW Clark St Eckley CO 
1694842,Yuma,4016563003,4016563003,,,,,,,,,,13006 Us Highway 34 Yuma CO 
1694843,Yuma,4016563004,4016563004,,,,,,,,,,38066 County Road D Yuma CO 
1694843,Yuma,4016563004,4016563004,,,,,,,,,,608 S Gum St Yuma CO 
1694844,Yuma,4016563005,4016563005,,,,,,,,,,14508 County Road 59 Haxtun CO 
1694844,Yuma,4016563005,4016563005,,,,,,,,,,20512 County Road 59 Holyoke CO 
1694845,Yuma,4016563006,4016563006,,,,,,,,,,25471 County Road 30 Vernon CO 
1694845,Yuma,4016563006,4016563006,,,,,,,,,,713 Grant St Wray CO 
1694846,Yuma,4016563007,4016563007,,,,,,,,,,55529 County Road Bb Holyoke CO 
1694846,Yuma,4016563007,4016563007,,,,,,,,,,51600 County Road Ll Wray CO 
1694847,Yuma,4016563008,4016563008,,,,,,,,,,19685 County Road 27 Eckley CO 
1694847,Yuma,4016563008,4016563008,,,,,,,,,,29582 County Road 28 Wray CO 
1694848,Yuma,4016563009,4016563009,,,,,,,,,,36560 County Road 17 Wray CO 
1694848,Yuma,4016563009,4016563009,,,,,,,,,,25004 County Road 19 Vernon CO 
1694849,Yuma,4016563010,4016563010,,,,,,,,,,3546 County Road B Cope CO 
1694849,Yuma,4016563010,4016563010,,,,,,,,,,1711 County Road 3 Burlington CO 
1694850,Yuma,4016563011,4016563011,,,,,,,,,,11086 County Road 22 Eckley CO 
1694850,Yuma,4016563011,4016563011,,,,,,,,,,9750 County Road 30 Yuma CO 
1694851,Yuma,4016563012,4016563012,,,,,,,,,,45140 Us Highway 385 Holyoke CO 
1694851,Yuma,4016563012,4016563012,,,,,,,,,,509 Franklin St Wray CO 
1694852,Yuma,4016563013,4016563013,,,,,,,,,,806 N Date St Yuma CO 
1694852,Yuma,4016563013,4016563013,,,,,,,,,,218 W 3rd Ave Yuma CO 
1694853,Yuma,4016563014,4016563014,,,,,,,,,,45243 County Road M Yuma CO 
1694853,Yuma,4016563014,4016563014,,,,,,,,,,12767 County Road 46 Eckley CO 
1702899,Adams,4253001245,4253001245,,,,,,,,,,43200 E 136th Ave Hudson CO 
1702899,Adams,4253001245,4253001245,,,,,,,,,,11939 Penrith Rd Bennett CO 
1702900,Adams,4255601241,4255601241,,,,,,,,,,31795 E 2nd Ct Watkins CO 
1702900,Adams,4255601241,4255601241,,,,,,,,,,31805 E 2nd Ct Watkins CO 
1702901,Adams,4255601246,4255601246,,,,,,,,,,580 3rd St Bennett CO 
1702901,Adams,4255601246,4255601246,,,,,,,,,,390 1st St Bennett CO 
1702902,Adams,4255601247,4255601247,,,,,,,,,,15780 Penrith Rd Keenesburg CO 
1702902,Adams,4255601247,4255601247,,,,,,,,,,3998 Highway 79 Bennett CO 
1702903,Adams,4255601248,4255601248,,,,,,,,,,1850 Bradbury Krebs Rd Byers CO 
1702903,Adams,4255601248,4255601248,,,,,,,,,,56701 E 28th Ave Strasburg CO 
1702904,Adams,4255601249,4255601249,,,,,,,,,,16400 Winview Rd Fort Morgan CO 
1702904,Adams,4255601249,4255601249,,,,,,,,,,16351 Peoria Crossing Rd Wiggins CO 
1702907,Adams,6243101150,6243101150,,,,,,,,,,13324 Cherry Cir Denver CO 
1702907,Adams,6243101150,6243101150,,,,,,,,,,13295 Clermont Cir Northglenn CO 
1702908,Adams,6243101151,6243101151,,,,,,,,,,12847 Grape St Denver CO 
1702908,Adams,6243101151,6243101151,,,,,,,,,,4560 Cottonwood Lakes Blvd Denver CO 
1702909,Adams,6243101159,6243101159,,,,,,,,,,13996 Albion Way Thornton CO 
1702909,Adams,6243101159,6243101159,,,,,,,,,,14040 Colorado Blvd Brighton CO 
1702910,Adams,6243401075,6243401075,,,,,,,,,,14120 Grant St Thornton CO 
1702910,Adams,6243401075,6243401075,,,,,,,,,,14129 Franklin St Brighton CO 
1702911,Adams,6243401076,6243401076,,,,,,,,,,13917 Cook St Brighton CO 
1702911,Adams,6243401076,6243401076,,,,,,,,,,13935 Milwaukee St Brighton CO 
1702912,Adams,6243401077,6243401077,,,,,,,,,,3363 E 138th Ave Brighton CO 
1702912,Adams,6243401077,6243401077,,,,,,,,,,2723 E 136th Pl Thornton CO 
1702913,Adams,6245601071,6245601071,,,,,,,,,,1651 E 167th Ave Thornton CO 
1702913,Adams,6245601071,6245601071,,,,,,,,,,1652 E 164th Pl Brighton CO 
1702914,Adams,6245601072,6245601072,,,,,,,,,,16077 Elizabeth St Brighton CO 
1702914,Adams,6245601072,6245601072,,,,,,,,,,2310 E 160th Pl Thornton CO 
1702915,Adams,6245601073,6245601073,,,,,,,,,,15275 Colorado Blvd Brighton CO 
1702915,Adams,6245601073,6245601073,,,,,,,,,,3400 E 156th Ave Brighton CO 
1702916,Adams,6245601074,6245601074,,,,,,,,,,14991 Josephine St Thornton CO 
1702916,Adams,6245601074,6245601074,,,,,,,,,,15047 Clayton St Thornton CO 
1702917,Adams,6245601160,6245601160,,,,,,,,,,14447 Madison St Thornton CO 
1702917,Adams,6245601160,6245601160,,,,,,,,,,14487 Madison St Thornton CO 
1702918,Adams,6253001152,6253001152,,,,,,,,,,12814 Jasmine St Brighton CO 
1702918,Adams,6253001152,6253001152,,,,,,,,,,6772 E 131st Dr Brighton CO 
1702919,Adams,6253001153,6253001153,,,,,,,,,,12880 Spruce St Brighton CO 
1702919,Adams,6253001153,6253001153,,,,,,,,,,7780 E 129th Pl Brighton CO 
1702920,Adams,6253001154,6253001154,,,,,,,,,,11290 E 124th Ave Brighton CO 
1702920,Adams,6253001154,6253001154,,,,,,,,,,13293 Brighton Rd Brighton CO 
1702921,Adams,6253001155,6253001155,,,,,,,,,,7770 E 136th Ave Thornton CO 
1702921,Adams,6253001155,6253001155,,,,,,,,,,13475 Spruce St Brighton CO 
1702922,Adams,6253001156,6253001156,,,,,,,,,,7212 E 133rd Cir Thornton CO 
1702922,Adams,6253001156,6253001156,,,,,,,,,,6398 E 134th Ave Brighton CO 
1702923,Adams,6253001157,6253001157,,,,,,,,,,13481 Jasmine St Brighton CO 
1702923,Adams,6253001157,6253001157,,,,,,,,,,6061 E 135th Pl Brighton CO 
1702924,Adams,6253001226,6253001226,,,,,,,,,,14441 Harvest Rd Brighton CO 
1702924,Adams,6253001226,6253001226,,,,,,,,,,19575 E 128th Ave Commerce City CO 
1702925,Adams,6253001229,6253001229,,,,,,,,,,2370 Emporia St Aurora CO 
1702925,Adams,6253001229,6253001229,,,,,,,,,,2301 Emporia St Aurora CO 
1702926,Adams,6253001230,6253001230,,,,,,,,,,1753 Jamaica St Aurora CO 
1702926,Adams,6253001230,6253001230,,,,,,,,,,1926 Havana St Aurora CO 
1702927,Adams,6253001231,6253001231,,,,,,,,,,1704 Kenton St Aurora CO 
1702927,Adams,6253001231,6253001231,,,,,,,,,,2071 Lansing St Aurora CO 
1702928,Adams,6253001232,6253001232,,,,,,,,,,2125 S Oswego Way Aurora CO 
1702928,Adams,6253001232,6253001232,,,,,,,,,,2164 S Oswego Way Aurora CO 
1702929,Adams,6253001233,6253001233,,,,,,,,,,3730 Wheeling St Denver CO 
1702929,Adams,6253001233,6253001233,,,,,,,,,,3730 Wheeling St Denver CO 
1702930,Adams,6253001234,6253001234,,,,,,,,,,3037 Cimarron St Aurora CO 
1702930,Adams,6253001234,6253001234,,,,,,,,,,13755 E 25th Pl Aurora CO 
1702931,Adams,6253001235,6253001235,,,,,,,,,,14155 Montview Blvd Aurora CO 
1702931,Adams,6253001235,6253001235,,,,,,,,,,14230 E 22nd Pl Aurora CO 
1702932,Adams,6253001236,6253001236,,,,,,,,,,1761 Chambers Rd Aurora CO 
1702932,Adams,6253001236,6253001236,,,,,,,,,,1600 Sable Blvd Aurora CO 
1702933,Adams,6253001237,6253001237,,,,,,,,,,16446 E 17th Pl Aurora CO 
1702933,Adams,6253001237,6253001237,,,,,,,,,,1889 Salida St Aurora CO 
1702934,Adams,6253001238,6253001238,,,,,,,,,,18728 E Carmel Cir Aurora CO 
1702934,Adams,6253001238,6253001238,,,,,,,,,,18881 E Carmel Dr Aurora CO 
1702935,Adams,6253001239,6253001239,,,,,,,,,,19530 E 18th Pl Aurora CO 
1702935,Adams,6253001239,6253001239,,,,,,,,,,2021 Espana Way Aurora CO 
1702936,Adams,6253001240,6253001240,,,,,,,,,,20039 E 59th Dr Aurora CO 
1702936,Adams,6253001240,6253001240,,,,,,,,,,19848 E 58th Pl Aurora CO 
1702937,Adams,6253001242,6253001242,,,,,,,,,,2804 Haskell Ct Watkins CO 
1702937,Adams,6253001242,6253001242,,,,,,,,,,33401 E 88th Ave Commerce City CO 
1702938,Adams,6253001243,6253001243,,,,,,,,,,29180 E 152nd Ave Brighton CO 
1702938,Adams,6253001243,6253001243,,,,,,,,,,38255 E 145th Ave Keenesburg CO 
1702939,Adams,6253101158,6253101158,,,,,,,,,,13954 Ivy St Brighton CO 
1702939,Adams,6253101158,6253101158,,,,,,,,,,13825 Locust St Thornton CO 
1702940,Adams,6255601161,6255601161,,,,,,,,,,8204 E 159th Ct Thornton CO 
1702940,Adams,6255601161,6255601161,,,,,,,,,,15555 Monaco St Brighton CO 
1702941,Adams,6255601162,6255601162,,,,,,,,,,5901 E 160th Pl Thornton CO 
1702941,Adams,6255601162,6255601162,,,,,,,,,,5760 Eagle Shadow Ave Brighton CO 
1702942,Adams,6255601163,6255601163,,,,,,,,,,13115 E 160th Ave Brighton CO 
1702942,Adams,6255601163,6255601163,,,,,,,,,,13115 E 160th Ave Brighton CO 
1702943,Adams,6255601164,6255601164,,,,,,,,,,15740 Elmira St Brighton CO 
1702943,Adams,6255601164,6255601164,,,,,,,,,,15770 Akron St Brighton CO 
1702944,Adams,6255601165,6255601165,,,,,,,,,,14904 Rosemary St Brighton CO 
1702944,Adams,6255601165,6255601165,,,,,,,,,,8796 E 150th Ct Thornton CO 
1702945,Adams,6255601166,6255601166,,,,,,,,,,9800 E 149th Ct Brighton CO 
1702945,Adams,6255601166,6255601166,,,,,,,,,,9950 E 153rd Ave Brighton CO 
1702946,Adams,6255601167,6255601167,,,,,,,,,,14760 Akron St Thornton CO 
1702946,Adams,6255601167,6255601167,,,,,,,,,,9351 E 145th Ave Brighton CO 
1702947,Adams,6255601168,6255601168,,,,,,,,,,7700 E 137th Ave Brighton CO 
1702947,Adams,6255601168,6255601168,,,,,,,,,,9060 E 139th Ct Brighton CO 
1702948,Adams,6255601169,6255601169,,,,,,,,,,13110 E 160th Ave Brighton CO 
1702948,Adams,6255601169,6255601169,,,,,,,,,,13110 E 160th Ave Brighton CO 
1702949,Adams,6255601170,6255601170,,,,,,,,,,465 N 9th Ave Brighton CO 
1702949,Adams,6255601170,6255601170,,,,,,,,,,1052 Midland St Brighton CO 
1702950,Adams,6255601171,6255601171,,,,,,,,,,1360 Brighton Dr Brighton CO 
1702950,Adams,6255601171,6255601171,,,,,,,,,,1133 Walnut St Brighton CO 
1702951,Adams,6255601172,6255601172,,,,,,,,,,17525 E 160th Ave Brighton CO 
1702951,Adams,6255601172,6255601172,,,,,,,,,,493 N 20th Ave Brighton CO 
1702952,Adams,6255601173,6255601173,,,,,,,,,,17555 E 160th Ave Brighton CO 
1702952,Adams,6255601173,6255601173,,,,,,,,,,18255 E 164th Ave Brighton CO 
1702953,Adams,6255601174,6255601174,,,,,,,,,,3734 Balderas St Brighton CO 
1702953,Adams,6255601174,6255601174,,,,,,,,,,17999 E 160th Ave Brighton CO 
1702954,Adams,6255601175,6255601175,,,,,,,,,,4353 Threshing Dr Brighton CO 
1702954,Adams,6255601175,6255601175,,,,,,,,,,519 Tumbleweed Dr Brighton CO 
1702955,Adams,6255601176,6255601176,,,,,,,,,,447 Silo Ct Brighton CO 
1702955,Adams,6255601176,6255601176,,,,,,,,,,4958 Spinning Wheel Dr Brighton CO 
1702956,Adams,6255601178,6255601178,,,,,,,,,,22600 E 168th Ave Brighton CO 
1702956,Adams,6255601178,6255601178,,,,,,,,,,22600 E 168th Ave Brighton CO 
1702957,Adams,6255601180,6255601180,,,,,,,,,,5154 Chicory Cir Brighton CO 
1702957,Adams,6255601180,6255601180,,,,,,,,,,5235 Sagebrush St Brighton CO 
1702958,Adams,6255601181,6255601181,,,,,,,,,,5266 Red Hawk Pkwy Brighton CO 
1702958,Adams,6255601181,6255601181,,,,,,,,,,5229 Red Hawk Pkwy Brighton CO 
1702959,Adams,6255601182,6255601182,,,,,,,,,,4848 Mt Cameron Dr Brighton CO 
1702959,Adams,6255601182,6255601182,,,,,,,,,,356 Mt Eolus St Brighton CO 
1702960,Adams,6255601183,6255601183,,,,,,,,,,4493 Mt Harvard St Brighton CO 
1702960,Adams,6255601183,6255601183,,,,,,,,,,4413 Mt Harvard St Brighton CO 
1702961,Adams,6255601184,6255601184,,,,,,,,,,281 Terra Vista St Brighton CO 
1702961,Adams,6255601184,6255601184,,,,,,,,,,293 Mesa St Brighton CO 
1702962,Adams,6255601185,6255601185,,,,,,,,,,15421 Telluride St Brighton CO 
1702962,Adams,6255601185,6255601185,,,,,,,,,,372 Las Lomas St Brighton CO 
1702963,Adams,6255601186,6255601186,,,,,,,,,,325 S 33rd Ave Brighton CO 
1702963,Adams,6255601186,6255601186,,,,,,,,,,3060 E Bridge St Brighton CO 
1702964,Adams,6255601187,6255601187,,,,,,,,,,120 S 18th Ave Brighton CO 
1702964,Adams,6255601187,6255601187,,,,,,,,,,120 S 15th Avenue Dr Brighton CO 
1702965,Adams,6255601188,6255601188,,,,,,,,,,2636 Comanche Creek Dr Brighton CO 
1702965,Adams,6255601188,6255601188,,,,,,,,,,595 Badger Creek Dr Brighton CO 
1702966,Adams,6255601189,6255601189,,,,,,,,,,581 S 16th Ave Brighton CO 
1702966,Adams,6255601189,6255601189,,,,,,,,,,417 Poppy Dr Brighton CO 
1702967,Adams,6255601190,6255601190,,,,,,,,,,349 Sunset Dr Brighton CO 
1702967,Adams,6255601190,6255601190,,,,,,,,,,637 Voiles Dr Brighton CO 
1702968,Adams,6255601191,6255601191,,,,,,,,,,261 Jessup St Brighton CO 
1702968,Adams,6255601191,6255601191,,,,,,,,,,319 S Main St Brighton CO 
1702969,Adams,6255601192,6255601192,,,,,,,,,,216 Balsam Ave Brighton CO 
1702969,Adams,6255601192,6255601192,,,,,,,,,,466 Elm Ave Brighton CO 
1702970,Adams,6255601193,6255601193,,,,,,,,,,1444 Swan Ave Brighton CO 
1702970,Adams,6255601193,6255601193,,,,,,,,,,744 Mockingbird St Brighton CO 
1702971,Adams,6255601194,6255601194,,,,,,,,,,14390 Country Hills Dr Brighton CO 
1702971,Adams,6255601194,6255601194,,,,,,,,,,14461 Country Hills Dr Brighton CO 
1702972,Adams,6255601195,6255601195,,,,,,,,,,1169 Coneflower Way Brighton CO 
1702972,Adams,6255601195,6255601195,,,,,,,,,,1513 Wildflower Pl Brighton CO 
1702973,Adams,6255601196,6255601196,,,,,,,,,,4242 E Bromley Ln Brighton CO 
1702973,Adams,6255601196,6255601196,,,,,,,,,,4242 E Bromley Ln Brighton CO 
1702974,Adams,6255601197,6255601197,,,,,,,,,,17180 E 136th Ave Brighton CO 
1702974,Adams,6255601197,6255601197,,,,,,,,,,14380 Meadowlark Ln Brighton CO 
1702975,Adams,6255601198,6255601198,,,,,,,,,,12300 Cameron Dr Brighton CO 
1702975,Adams,6255601198,6255601198,,,,,,,,,,12300 Cameron Dr Brighton CO 
1702976,Adams,6255601227,6255601227,,,,,,,,,,15886 Delta Ct Brighton CO 
1702976,Adams,6255601227,6255601227,,,,,,,,,,24081 E Bromley Ln Brighton CO 
1702977,Adams,6255601228,6255601228,,,,,,,,,,30406 E 166th Ave Brighton CO 
1702977,Adams,6255601228,6255601228,,,,,,,,,,29849 E 167th Pl Brighton CO 
1702978,Adams,6255601244,6255601244,,,,,,,,,,16481 Timber Cove St Hudson CO 
1702978,Adams,6255601244,6255601244,,,,,,,,,,14540 Avery Way Keenesburg CO 
1702979,Adams,7213001130,7213001130,,,,,,,,,,6507 E 104th Ave Denver CO 
1702979,Adams,7213001130,7213001130,,,,,,,,,,6507 E 104th Ave Denver CO 
1702980,Adams,7213001140,7213001140,,,,,,,,,,9500 E 112th Dr Henderson CO 
1702980,Adams,7213001140,7213001140,,,,,,,,,,9500 E 112th Dr Henderson CO 
1702981,Adams,7213001141,7213001141,,,,,,,,,,10771 Dayton Way Henderson CO 
1702981,Adams,7213001141,7213001141,,,,,,,,,,9496 E 107th Ave Henderson CO 
1702982,Adams,7213001199,7213001199,,,,,,,,,,12590 Yampa St Commerce City CO 
1702982,Adams,7213001199,7213001199,,,,,,,,,,12355 Tower Rd Commerce City CO 
1702983,Adams,7213001200,7213001200,,,,,,,,,,16850 E 116th Ct Commerce City CO 
1702983,Adams,7213001200,7213001200,,,,,,,,,,16175 E 114th Ct Commerce City CO 
1702984,Adams,7213001201,7213001201,,,,,,,,,,16485 E 117th Ave Commerce City CO 
1702984,Adams,7213001201,7213001201,,,,,,,,,,11743 Memphis St Commerce City CO 
1702985,Adams,7213001202,7213001202,,,,,,,,,,11738 Laredo St Commerce City CO 
1702985,Adams,7213001202,7213001202,,,,,,,,,,11827 Idalia St Commerce City CO 
1702986,Adams,7213001203,7213001203,,,,,,,,,,16024 E 117th Ave Commerce City CO 
1702986,Adams,7213001203,7213001203,,,,,,,,,,15501 E 112th Ave Commerce City CO 
1702987,Adams,7213001204,7213001204,,,,,,,,,,14881 E 116th Dr Brighton CO 
1702987,Adams,7213001204,7213001204,,,,,,,,,,15150 E 116th Dr Brighton CO 
1702988,Adams,7213001205,7213001205,,,,,,,,,,11505 Paris St Henderson CO 
1702988,Adams,7213001205,7213001205,,,,,,,,,,11524 Oswego St Henderson CO 
1702989,Adams,7213001206,7213001206,,,,,,,,,,10495 E 112th Ave Brighton CO 
1702989,Adams,7213001206,7213001206,,,,,,,,,,10495 E 112th Ave Brighton CO 
1702990,Adams,7213001207,7213001207,,,,,,,,,,11468 River Oaks Ln Henderson CO 
1702990,Adams,7213001207,7213001207,,,,,,,,,,11987 Riverstone Cir Henderson CO 
1702991,Adams,7213001210,7213001210,,,,,,,,,,10611 Racine St Commerce City CO 
1702991,Adams,7213001210,7213001210,,,,,,,,,,10577 Troy St Commerce City CO 
1702992,Adams,7213001211,7213001211,,,,,,,,,,13865 E 105th Ave Commerce City CO 
1702992,Adams,7213001211,7213001211,,,,,,,,,,13841 E 106th Pl Commerce City CO 
1702993,Adams,7213001212,7213001212,,,,,,,,,,10693 Nucla St Commerce City CO 
1702993,Adams,7213001212,7213001212,,,,,,,,,,16040 Fairway Dr Commerce City CO 
1702994,Adams,7213001213,7213001213,,,,,,,,,,10821 Unity Pkwy Commerce City CO 
1702994,Adams,7213001213,7213001213,,,,,,,,,,10970 Unity Pkwy Commerce City CO 
1702995,Adams,7213001214,7213001214,,,,,,,,,,17030 E 104th Pl Commerce City CO 
1702995,Adams,7213001214,7213001214,,,,,,,,,,17240 E 107th Ave Commerce City CO 
1702996,Adams,7213001215,7213001215,,,,,,,,,,10430 Kittredge St Commerce City CO 
1702996,Adams,7213001215,7213001215,,,,,,,,,,15711 E 106th Way Commerce City CO 
1702997,Adams,7213001225,7213001225,,,,,,,,,,21682 E 118th Ave Commerce City CO 
1702997,Adams,7213001225,7213001225,,,,,,,,,,18722 E 120th Pl Commerce City CO 
1702998,Adams,7213101117,7213101117,,,,,,,,,,2260 Mcelwain Blvd Thornton CO 
1702998,Adams,7213101117,7213101117,,,,,,,,,,1250 Essex Dr Denver CO 
1702999,Adams,7213101118,7213101118,,,,,,,,,,8681 Jolene Dr Denver CO 
1702999,Adams,7213101118,7213101118,,,,,,,,,,8530 Steele Pl Thornton CO 
1703000,Adams,7213201001,7213201001,,,,,,,,,,8830 Yosemite St Henderson CO 
1703000,Adams,7213201001,7213201001,,,,,,,,,,8830 Yosemite St Henderson CO 
1703001,Adams,7213201002,7213201002,,,,,,,,,,2225 W 58th Pl Thornton CO 
1703001,Adams,7213201002,7213201002,,,,,,,,,,2225 W 58th Pl Thornton CO 
1703002,Adams,7213201003,7213201003,,,,,,,,,,5871 Broadway Denver CO 
